H21_Cycle_Num,H21_Cycle_Life(%),H21_C_Rest_Start_Volt(V),H21_C_Rest_End_Volt(V),H21_D_Rest_Start_Volt(V),H21_D_Rest_End_Volt(V),H21_CC_Chg_Cur(A),H21_CC_Chg_Volt(V),H21_CC_Chg_CapaCity(Ah),H21_CC_Chg_Energy(Wh),H21_CC_Chg_Time(s),H21_CCCV_Chg_Cur(A),H21_CCCV_Chg_Volt(V),H21_CCCV_Chg_CapaCity(Ah),H21_CCCV_Chg_Energy(Wh),H21_CCCV_Chg_Time(s),H21_CV_Chg_Time(s),H21_CC_Dischg_Cur(A),H21_CC_Dischg_Volt(V),H21_CC_Dischg_CapaCity(Ah),H21_CC_Dischg_Energy(Wh),H21_CC_Dischg_Time(s),H21_Volt_CC_DChg_00s,H21_Volt_CC_DChg_10s,H21_Rin(ohm),DChg_IR,Chg_IR
831,72.2119380404744,4.1939,4.1799,2.7442,3.2304,2.5000999999999998,4.1979,2.5141151111111113,9.781488,3620.0,0.1,4.1995,3.5083024444444444,13.956570666666668,9247.6,5627.6,-5.0,2.5,3.5066646666666665,11.873542222222222,2524.8,3.926,3.8237,0.020460000000000013,0.05077999999999996,0.3869845206191752
832,72.1690638938731,4.1942,4.1799,2.7573,3.2316,2.5000999999999998,4.1982,2.514122,9.781367111111111,3620.0,0.1,4.1995,3.5085515555555564,13.957472,9248.6,5628.6,-5.0003,2.4996,3.504582666666667,11.862369777777777,2523.3,3.9298,3.8231,0.021338719676819395,0.05001699898006115,0.38662453501859934
833,71.96775812922466,4.1942,4.1793,2.7594,3.2356,2.5000999999999998,4.197,2.500211555555556,9.726765333333333,3600.0,0.1,4.1995,3.5030075555555555,13.93791911111111,9316.300000000001,5716.300000000001,-5.0,2.4996,3.494807111111111,11.80404,2516.3,3.9226,3.811,0.022320000000000027,0.0513399999999999,0.3845446182152715
834,72.17443631869004,4.1942,4.1799,2.7402,3.2304,2.5,4.1989,2.486253777777778,9.679832888888889,3580.0,0.1,4.1995,3.5004180000000003,13.938567111111112,9432.2,5852.200000000001,-5.0,2.5,3.504843555555556,11.864266666666666,2523.5,3.9189,3.8209,0.01959999999999997,0.052200000000000024,0.3874000000000001
835,72.29840021636136,4.1942,4.1803,2.7483,3.2279,2.5000999999999998,4.1985,2.5210493333333335,9.808603555555555,3630.0,0.1,4.1995,3.5075262222222223,13.95131111111111,9197.400000000001,5567.4000000000015,-5.0,2.5,3.5108633333333326,11.902088,2527.8,3.9412,3.8299,0.02225999999999999,0.047820000000000015,0.38822447102115926
836,72.01129124445768,4.1939,4.1793,2.7408,3.2341,2.5000999999999998,4.1979,2.5141199999999997,9.776218666666667,3620.0,0.1,4.1992,3.506428666666667,13.943390222222222,9272.2,5652.200000000001,-5.0,2.4993,3.496921111111112,11.820819555555556,2517.8,3.931,3.8154,0.02312000000000003,0.049659999999999906,0.3855045798168072
837,72.15808108334443,4.1942,4.1799,2.7498,3.231,2.5,4.1979,2.5001782222222224,9.732577777777779,3600.0,0.1,4.1995,3.5025446666666666,13.941981333333331,9301.2,5701.200000000001,-5.0,2.5,3.5040493333333336,11.862581333333333,2522.9,3.9202,3.8228,0.019479999999999987,0.05194000000000001,0.38675999999999994
838,72.36719837198137,4.1942,4.1803,2.7473,3.2251,2.5000999999999998,4.1985,2.5210715555555563,9.809636444444445,3630.0,0.1,4.1995,3.506055333333333,13.946072000000001,9180.5,5550.5,-5.0,2.5,3.5142042222222223,11.92135911111111,2530.2000000000003,3.936,3.8281,0.021579999999999978,0.048859999999999994,0.38934442622295123
839,72.21795570540989,4.1939,4.1799,2.747,3.2279,2.5003,4.1985,2.528044,9.832506666666665,3640.0,0.09996,4.1995,3.512395022222222,13.966286222222225,9216.300000000001,5576.300000000001,-5.0,2.5,3.506956888888889,11.884083555555558,2525.0,3.9195,3.8216,0.01958000000000002,0.052079999999999946,0.3881934167899852
840,72.10256755229304,4.1939,4.1796,2.7504,3.23,2.5000999999999998,4.1985,2.507140222222222,9.756384,3610.0,0.1,4.1995,3.506957555555556,13.954992,9347.900000000001,5737.9000000000015,-5.0,2.5,3.5013535555555553,11.850952,2521.0,3.9161,3.8138,0.020460000000000013,0.05269999999999993,0.3873845046198153
841,72.36420097994126,4.1939,4.1803,2.7504,3.2242,2.5000999999999998,4.1985,2.5140642222222223,9.78708088888889,3620.0,0.1,4.1995,3.5070377777777777,13.957058666666667,9248.5,5628.5,-5.0,2.4996,3.5140586666666667,11.926556444444444,2530.1000000000004,3.9211,3.8275,0.01871999999999998,0.051839999999999976,0.38970441182352705
842,72.27799506963329,4.1948,4.1803,2.7551,3.2263,2.5000999999999998,4.1985,2.5349957777777776,9.85900088888889,3650.0,0.1,4.1995,3.515142,13.975120888888888,9176.5,5526.5,-5.0003,2.5,3.509872444444444,11.910301333333333,2527.1000000000004,3.9484,3.8318,0.02331860088394697,0.04637721736695798,0.3888644454221831
843,72.12040089088897,4.1939,4.1796,2.7551,3.2291,2.5000999999999998,4.1979,2.5071444444444446,9.753676444444443,3610.0,0.1,4.1995,3.5071446666666666,13.953018666666669,9321.7,5711.700000000001,-5.0,2.4996,3.5022195555555555,11.857456,2521.6000000000004,3.9313,3.8166,0.022939999999999915,0.049659999999999996,0.3875044998200072
844,72.32998952514446,4.1942,4.1803,2.7489,3.2245,2.5003,4.1979,2.5210706666666667,9.8076,3630.0,0.1,4.1995,3.5070866666666665,13.948368888888888,9178.900000000001,5548.9000000000015,-5.0,2.4996,3.5123973333333334,11.922133333333331,2528.9,3.9406,3.8299,0.022140000000000003,0.04794,0.3893132824061112
845,72.27614172035659,4.1942,4.1803,2.738,3.2254,2.5000999999999998,4.1973,2.5280802222222225,9.830360888888888,3640.0,0.1,4.1995,3.5129099999999998,13.966146666666667,9200.800000000001,5560.800000000001,-5.0,2.4993,3.5097824444444443,11.907493333333333,2527.0,3.9248,3.8281,0.019339999999999958,0.05110000000000001,0.3887444502219912
846,72.06881371460159,4.1939,4.1796,2.7408,3.2297,2.5000999999999998,4.1989,2.528052222222222,9.833639111111111,3640.0,0.1,4.1995,3.507978666666667,13.948825777777778,9257.0,5617.0,-5.0,2.5,3.4997144444444444,11.848813333333334,2519.8,3.9276,3.8169,0.022140000000000003,0.05039999999999996,0.3876644934202633
847,72.08217155790709,4.1936,4.1787,2.7548,3.2276,2.5000999999999998,4.1979,2.4932328888888886,9.70363466666667,3590.0,0.1,4.1992,3.499241777777778,13.928097777777776,9392.1,5802.1,-5.0,2.4996,3.5003631111111115,11.849951111111112,2520.3,3.9208,3.8076,0.022639999999999993,0.05158000000000005,0.3881044758209672
848,72.27841607737024,4.1939,4.1803,2.7532,3.2245,2.5000999999999998,4.1973,2.514107111111111,9.781111999999998,3620.0,0.1,4.1995,3.5068466666666667,13.950111111111111,9238.900000000001,5618.9000000000015,-5.0,2.4996,3.509892888888889,11.912560888888889,2527.1000000000004,3.9217,3.8278,0.01878000000000002,0.05171999999999999,0.38910443582256726
849,72.06011898959973,4.1939,4.1796,2.7551,3.2291,2.5000999999999998,4.1973,2.528054666666667,9.831292444444443,3640.0,0.1,4.1995,3.5073386666666666,13.943782222222222,9142.800000000001,5502.800000000001,-5.0,2.5,3.4992922222222225,11.850697777777775,2519.5,3.9276,3.8172,0.022079999999999968,0.05039999999999996,0.3872645094196234
850,71.97978430675354,4.1939,4.1793,2.7442,3.2304,2.5003,4.1989,2.500212,9.730674666666665,3600.0,0.1,4.1992,3.5004031111111114,13.93075911111111,9339.800000000001,5739.800000000001,-5.0003,2.4996,3.495391111111111,11.829301333333333,2516.7000000000003,3.9357,3.8135,0.024438533687978783,0.04871707697538135,0.38735351757789066
851,71.93064080580879,4.1936,4.1793,2.7514,3.2316,2.5000999999999998,4.1985,2.493255111111111,9.70538311111111,3590.0,0.1,4.1992,3.497692888888889,13.923261333333334,9381.300000000001,5791.300000000001,-5.0,2.4996,3.4930046666666668,11.813448888888889,2515.0,3.9143,3.8089,0.021079999999999988,0.052999999999999936,0.3867445302187914
852,71.88789021582595,4.1936,4.1787,2.7579,3.2325,2.5000999999999998,4.1982,2.4862933333333332,9.678773333333332,3580.0,0.1,4.1992,3.4948986666666664,13.914135111111111,9418.900000000001,5838.9000000000015,-5.0,2.4996,3.4909286666666666,11.800701333333333,2513.5,3.9164,3.8067,0.02193999999999994,0.05246000000000004,0.3862645494180233
853,71.87348900552023,4.1939,4.1787,2.7548,3.2325,2.5000999999999998,4.1973,2.4793564444444445,9.65136,3570.0,0.1,4.1992,3.4926786666666665,13.906506666666667,9407.400000000001,5837.4000000000015,-5.0,2.5,3.490229333333333,11.797256888888887,2513.0,3.9332,3.8067,0.025299999999999923,0.04910000000000005,0.3859045638174475
854,72.08871548251376,4.1942,4.1796,2.7551,3.2276,2.5000999999999998,4.1979,2.4793575555555556,9.652369777777778,3570.0,0.1,4.1995,3.495508444444445,13.919414222222223,9421.6,5851.6,-5.0,2.5,3.500680888888889,11.858390222222223,2520.5,3.931,3.816,0.02300000000000004,0.049719999999999945,0.3881044758209672
855,72.19278218844397,4.1942,4.1799,2.7535,3.2254,2.5000999999999998,4.1985,2.5141424444444445,9.782545777777775,3620.0,0.1,4.1995,3.503084888888889,13.935608,9240.900000000001,5620.9000000000015,-5.0,2.4996,3.5057344444444443,11.89007288888889,2524.1000000000004,3.9338,3.8244,0.021880000000000076,0.04921999999999995,0.38922443102275917
856,71.91148952994943,4.1939,4.1787,2.7489,3.2316,2.5000999999999998,4.1982,2.5071875555555563,9.752262222222221,3610.0,0.1,4.1992,3.5019899999999997,13.929854222222222,9350.0,5740.0,-5.0,2.5,3.492074666666667,11.809637333333335,2514.3,3.9288,3.8085,0.02405999999999997,0.049980000000000045,0.38662453501859934
857,71.86505969843948,4.1939,4.1787,2.7566,3.2325,2.5003,4.1973,2.486315333333333,9.677693333333332,3580.0,0.1,4.1992,3.494257333333333,13.910376888888887,9370.400000000001,5790.4000000000015,-5.0,2.5,3.4898200000000004,11.796848,2512.7000000000003,3.9202,3.8058,0.022879999999999966,0.05170000000000004,0.3858736951565813
858,71.83010232776091,4.1939,4.1787,2.7464,3.2331,2.5000999999999998,4.1979,2.4862888888888888,9.680635555555556,3580.0,0.1,4.1992,3.491652222222222,13.902433777777778,9361.6,5781.6,-5.0,2.5,3.488122444444444,11.788364444444444,2511.5,3.9329,3.8051,0.025560000000000027,0.04916,0.3859045638174473
859,71.81534417611303,4.1939,4.1787,2.7529,3.2335,2.5000999999999998,4.1979,2.4793417777777775,9.65448,3570.0,0.1,4.1992,3.4905715555555563,13.900863111111113,9406.800000000001,5836.800000000001,-4.9996,2.4996,3.487405777777778,11.782818666666666,2511.0,3.9124,3.8039,0.021701736138891075,0.05326426114089131,0.38574457021719133
860,71.79254569192392,4.1939,4.1787,2.7504,3.2338,2.5000999999999998,4.1982,2.479337555555556,9.655269333333333,3570.0,0.1,4.1992,3.489259111111111,13.896165333333332,9396.900000000001,5826.9000000000015,-5.0,2.5,3.4862986666666664,11.777077333333333,2510.2000000000003,3.9322,3.8027,0.025899999999999944,0.04930000000000003,0.38574457021719133
861,72.1032127924116,4.1942,4.1796,2.7461,3.2269,2.5000999999999998,4.1982,2.4932226666666666,9.709312,3590.0,0.1,4.1992,3.492318,13.90494666666667,9297.800000000001,5707.800000000001,-4.9996,2.5,3.501384888888889,11.866715555555556,2521.0,3.9242,3.8197,0.020901672133770664,0.05108408672693812,0.3885044598216071
862,72.03734338626589,4.1939,4.1799,2.7566,3.2288,2.5000999999999998,4.1985,2.514121777777778,9.782879999999999,3620.0,0.09996,4.1995,3.502167111111111,13.9321728,9211.800000000001,5591.800000000001,-5.0,2.5,3.498186222222222,11.847587555555556,2518.7000000000003,3.922,3.8197,0.020460000000000013,0.05157999999999996,0.3878644854205832
863,72.01472794891895,4.1942,4.1796,2.7557,3.2285,2.5000999999999998,4.1973,2.4932755555555555,9.703818666666667,3590.0,0.1,4.1995,3.4983124444444442,13.92440888888889,9348.0,5758.0,-5.0,2.4993,3.497088,11.840996444444443,2517.9,3.9267,3.816,0.022140000000000003,0.05057999999999998,0.38750449982000734
864,72.12652380775872,4.1942,4.1799,2.7483,3.226,2.5000999999999998,4.1973,2.5072008888888893,9.755824,3610.0,0.1,4.1995,3.4998811111111117,13.924578666666667,9227.800000000001,5617.800000000001,-5.0,2.4996,3.5025168888888887,11.877732444444444,2521.8,3.9391,3.8237,0.023079999999999944,0.04816000000000002,0.3885044598216073
865,72.10084691197689,4.1939,4.1803,2.7548,3.2266,2.5000999999999998,4.1973,2.5141484444444444,9.780766222222223,3620.0,0.1,4.1995,3.5033344444444445,13.934848,9223.2,5603.200000000001,-5.0003,2.5,3.50127,11.873257777777775,2520.9,3.9298,3.8244,0.021078735275883522,0.05009699418034912,0.38826446942122333
866,71.90857450898828,4.1936,4.1796,2.7573,3.2307,2.5000999999999998,4.1989,2.507193777777778,9.755217777777778,3610.0,0.1,4.1992,3.4996928888888887,13.92320088888889,9310.1,5700.1,-5.0,2.4993,3.491933111111111,11.819205333333331,2514.2000000000003,3.936,3.8147,0.02425999999999995,0.048719999999999965,0.3872645094196232
867,71.98276797028052,4.1939,4.1793,2.743,3.2279,2.5000999999999998,4.1982,2.486292444444444,9.679222222222224,3580.0,0.1,4.1995,3.4944537777777778,13.912827555555555,9430.800000000001,5850.800000000001,-5.0003,2.4993,3.495536,11.840454222222224,2516.8,3.931,3.816,0.022998620082795074,0.04965702057876518,0.3881044758209672
868,72.11274038054523,4.1942,4.1803,2.7501,3.2257,2.5003,4.1976,2.507182222222222,9.755671111111111,3610.0,0.1,4.1995,3.499829111111111,13.924283555555556,9245.0,5635.0,-5.0,2.5,3.501847555555556,11.881788444444444,2521.3,3.94,3.8275,0.022499999999999964,0.04805999999999999,0.3887133543974725
869,71.9116496959363,4.1939,4.1796,2.7399,3.23,2.5000999999999998,4.1982,2.5211195555555554,9.80782311111111,3630.0,0.1,4.1995,3.499524,13.916624,9233.900000000001,5603.9000000000015,-5.0,2.4996,3.4920824444444443,11.824009777777775,2514.3,3.9202,3.8166,0.02071999999999994,0.05187999999999997,0.3872645094196232
870,71.97475967093668,4.1939,4.1799,2.7396,3.2282,2.5,4.1989,2.500211333333333,9.733338666666668,3600.0,0.1,4.1995,3.4953175555555553,13.912250666666669,9301.0,5701.0,-5.0,2.4996,3.4951471111111108,11.844828444444444,2516.5,3.9189,3.8213,0.019519999999999982,0.052200000000000024,0.38827999999999996
871,72.07210855776019,4.1948,4.1803,2.7542,3.2257,2.5000999999999998,4.1976,2.507181333333333,9.755496888888889,3610.0,0.1,4.1995,3.4976088888888888,13.914791111111112,9254.1,5644.1,-5.0,2.4996,3.4998744444444445,11.875574222222221,2519.9,3.9267,3.8275,0.019839999999999948,0.05072000000000001,0.38874445022199144
872,72.00062876590276,4.1948,4.1803,2.743,3.2276,2.5000999999999998,4.1979,2.514162,9.780524444444444,3620.0,0.1,4.1995,3.5007077777777775,13.92351911111111,9187.400000000001,5567.4000000000015,-5.0,2.4993,3.4964033333333333,11.857420444444443,2517.4,3.9211,3.8262,0.018979999999999997,0.051839999999999976,0.3881044758209672
873,71.80547337515037,4.1942,4.1793,2.7582,3.2316,2.5000999999999998,4.1985,2.5002417777777777,9.730009777777775,3600.0,0.1,4.1995,3.4949442222222222,13.907219555555555,9306.5,5706.5,-5.0,2.5,3.4869264444444443,11.800984888888888,2510.6000000000004,3.9301,3.8135,0.023320000000000007,0.049839999999999926,0.3867445302187914
874,71.99208963071672,4.1939,4.1799,2.7545,3.2269,2.5000999999999998,4.1989,2.4862955555555555,9.68016888888889,3580.0,0.1,4.1995,3.491890222222222,13.903102222222222,9314.300000000001,5734.300000000001,-5.0,2.5,3.495988666666666,11.85392711111111,2517.1000000000004,3.9381,3.8225,0.02312000000000003,0.04836,0.38878444862205513
875,72.06987081011498,4.1942,4.1803,2.7473,3.2257,2.5000999999999998,4.1979,2.514142222222222,9.781715555555557,3620.0,0.1,4.1995,3.4980655555555553,13.913698666666667,9184.300000000001,5564.300000000001,-5.0,2.4996,3.4997657777777778,11.878493333333333,2519.8,3.922,3.829,0.018599999999999995,0.05165999999999995,0.3888644454221831
876,71.86023641414897,4.1939,4.1793,2.7402,3.2297,2.5000999999999998,4.1973,2.5002033333333333,9.725755555555555,3600.0,0.1,4.1995,3.4965884444444444,13.910014222222221,9313.2,5713.200000000001,-5.0,2.4996,3.4895857777777777,11.815127111111114,2512.5,3.9161,3.8147,0.020279999999999986,0.05263999999999989,0.38702451901923945
877,72.00688439173305,4.1939,4.1803,2.7542,3.2266,2.5000999999999998,4.1982,2.507159777777778,9.756737777777778,3610.0,0.1,4.1995,3.4949031111111113,13.904763555555554,9217.5,5607.5,-5.0003,2.4996,3.4967071111111117,11.86323111111111,2517.6000000000004,3.9344,3.8268,0.021518708877467378,0.04917704937703733,0.38862445502179915
878,72.01272358599746,4.1942,4.1803,2.7483,3.2263,2.5000999999999998,4.1976,2.514129111111111,9.780492444444445,3620.0,0.1,4.1995,3.497443555555556,13.909916444444443,9166.300000000001,5546.300000000001,-5.0003,2.5,3.4969906666666666,11.867144888888888,2517.8,3.9211,3.8284,0.01853888766674004,0.05183688978661278,0.3885044598216073
879,71.82933810719497,4.1939,4.1796,2.7566,3.23,2.5000999999999998,4.1973,2.5141442222222223,9.78011911111111,3620.0,0.1,4.1995,3.4950235555555556,13.899315555555557,9165.900000000001,5545.9000000000015,-5.0,2.4996,3.488085333333333,11.815296,2511.4,3.9245,3.8197,0.02096,0.05101999999999993,0.3869045238190474
880,71.71089764798536,4.1939,4.1793,2.7542,3.2325,2.5000999999999998,4.1982,2.493283111111111,9.704586666666666,3590.0,0.1,4.1992,3.4884720000000002,13.883773333333332,9304.5,5714.5,-5.0,2.4996,3.482333777777778,11.781936,2507.3,3.9419,3.8126,0.02585999999999995,0.047479999999999925,0.3862645494180233
881,71.9523043995766,4.1942,4.1803,2.743,3.2273,2.5000999999999998,4.1985,2.500192,9.734272,3600.0,0.1,4.1995,3.4881055555555553,13.883013333333334,9221.300000000001,5621.300000000001,-5.0,2.4996,3.494056666666667,11.851737777777778,2515.7000000000003,3.9338,3.8253,0.021700000000000053,0.04929999999999994,0.3884644614215432
882,71.86041488482006,4.1942,4.1803,2.7449,3.23,2.5000999999999998,4.1979,2.5141375555555556,9.78232,3620.0,0.1,4.1995,3.495028888888889,13.901571555555556,9149.7,5529.700000000001,-5.0,2.5,3.489594444444444,11.826745777777779,2512.5,3.926,3.8237,0.020460000000000013,0.05085999999999995,0.3871445142194312
883,71.81996610887717,4.1942,4.1796,2.7566,3.23,2.5000999999999998,4.1989,2.4932724444444445,9.70597511111111,3590.0,0.1,4.1995,3.4896131111111117,13.890081777777775,9304.800000000001,5714.800000000001,-5.0,2.4996,3.487630222222222,11.818454222222224,2511.1000000000004,3.9372,3.8206,0.023319999999999917,0.04847999999999999,0.38754449822007125
884,71.91766278470077,4.1942,4.1803,2.7504,3.2279,2.5000999999999998,4.1976,2.5002199999999997,9.730563555555557,3600.0,0.1,4.1995,3.4907577777777776,13.89032,9209.0,5609.0,-5.0,2.4993,3.4923744444444447,11.845557333333334,2514.5,3.9344,3.8262,0.021640000000000013,0.04917999999999996,0.3878644854205834
885,71.90320666034239,4.1948,4.1803,2.7514,3.2279,2.5000999999999998,4.1976,2.507219111111111,9.754427555555555,3610.0,0.1,4.1995,3.492758222222222,13.893191999999999,9200.0,5590.0,-5.0003,2.5,3.4916724444444442,11.842641777777775,2514.0,3.9208,3.8259,0.018978861268323897,0.0518968861868288,0.3878644854205834
886,71.73743486392526,4.1939,4.1796,2.7576,3.2316,2.5003,4.1985,2.5002455555555563,9.728512,3600.0,0.1,4.1995,3.490515333333333,13.887148444444444,9275.7,5675.700000000001,-5.0,2.5,3.4836224444444444,11.795248888888889,2508.2000000000003,3.931,3.8166,0.022879999999999966,0.049719999999999945,0.38671359436867586
887,71.79386362918737,4.1939,4.1796,2.7473,3.2297,2.5003,4.197,2.4793766666666666,9.650574222222222,3570.0,0.1,4.1995,3.4855115555555556,13.875755555555555,9379.7,5809.700000000001,-4.9996,2.5,3.486362666666667,11.811882666666666,2510.2000000000003,3.9434,3.8172,0.025242019361548896,0.04724377950236014,0.3868735751709796
888,71.92371705900469,4.1948,4.1803,2.7526,3.2273,2.5000999999999998,4.1973,2.5002197777777777,9.729585777777778,3600.0,0.1,4.1995,3.491253111111111,13.891421333333334,9216.400000000001,5616.4000000000015,-5.0,2.4993,3.4926684444444445,11.850837333333331,2514.7000000000003,3.9211,3.8284,0.018540000000000046,0.051839999999999976,0.3879844806207753
889,71.76879536415566,4.1939,4.1799,2.7573,3.2307,2.5000999999999998,4.1982,2.514166888888889,9.78232888888889,3620.0,0.1,4.1995,3.490483333333333,13.882377777777778,9199.6,5579.6,-5.0,2.5,3.4851453333333335,11.806538666666667,2509.3,3.9177,3.82,0.019540000000000023,0.05244,0.3869845206191752
890,71.89827812411765,4.1942,4.1803,2.7548,3.2276,2.5000999999999998,4.197,2.493277333333333,9.704736,3590.0,0.1,4.1995,3.4893553333333336,13.887754666666666,9238.1,5648.1,-5.0,2.5,3.4914331111111108,11.847297777777777,2513.8,3.9276,3.8284,0.019840000000000035,0.05053999999999999,0.3877444902203913
891,71.89841540924927,4.1948,4.1806,2.7489,3.2276,2.5000999999999998,4.1976,2.507217333333333,9.754608888888889,3610.0,0.1,4.1995,3.492627111111111,13.892834666666667,9201.1,5591.1,-5.0,2.5,3.4914397777777775,11.849543111111112,2513.8,3.94,3.8296,0.022079999999999968,0.04812000000000003,0.38798448062077545
892,71.80054483892565,4.1942,4.1803,2.7473,3.2297,2.5003,4.1973,2.507215333333333,9.754437333333332,3610.0,0.1,4.1995,3.491435777777778,13.887675555555555,9178.7,5568.700000000001,-5.0,2.5,3.4866871111111117,11.822825777777778,2510.4,3.9459,3.8262,0.023939999999999982,0.04687999999999999,0.3869935607727074
893,71.64532111678709,4.1942,4.1796,2.7563,3.2322,2.5000999999999998,4.1985,2.493309333333333,9.705068444444443,3590.0,0.1,4.1995,3.485456,13.871586666666666,9271.1,5681.1,-5.0,2.4996,3.4791493333333334,11.777674666666666,2505.0,3.936,3.8163,0.023939999999999982,0.048719999999999965,0.38650453981840727
894,71.83785436152574,4.1942,4.1799,2.7483,3.2279,2.5003,4.1979,2.4793735555555556,9.653888,3570.0,0.1,4.1995,3.484022,13.872904888888888,9298.5,5728.5,-5.0,2.4996,3.4884988888888886,11.831356444444443,2511.7000000000003,3.922,3.8234,0.01972000000000005,0.05157999999999996,0.3879534455865295
895,71.91547995110818,4.1948,4.1806,2.7523,3.2266,2.5000999999999998,4.1976,2.507218888888889,9.756054222222225,3610.0,0.1,4.1995,3.490536,13.885515555555555,9163.300000000001,5553.300000000001,-5.0,2.5,3.4922684444444445,11.856137777777779,2514.4,3.9245,3.8306,0.01878000000000002,0.05122,0.3883844646214154
896,71.62270110326907,4.1942,4.1796,2.756,3.2328,2.5000999999999998,4.1989,2.500256,9.728670222222224,3600.0,0.1,4.1995,3.4892746666666667,13.882052444444444,9275.300000000001,5675.300000000001,-5.0,2.4996,3.478050888888889,11.773840888888888,2504.2000000000003,3.931,3.8163,0.022940000000000006,0.049719999999999945,0.3864245430182793
897,71.58842100590647,4.1939,4.1796,2.7585,3.2335,2.5000999999999998,4.1989,2.4793946666666664,9.654119111111111,3570.0,0.1,4.1995,3.4802197777777777,13.857059555555555,9324.900000000001,5754.9000000000015,-5.0,2.4996,3.4763862222222226,11.764415999999999,2503.0,3.9223,3.8144,0.021579999999999978,0.05145999999999997,0.38614455421783145
898,71.53674688236906,4.1942,4.1793,2.7597,3.2344,2.5000999999999998,4.1976,2.4724422222222224,9.626663111111112,3560.0,0.1,4.1992,3.477479555555556,13.84727111111111,9344.7,5784.700000000001,-5.0,2.5,3.473876888888889,11.749284444444443,2501.2000000000003,3.9136,3.8098,0.02076000000000002,0.053139999999999875,0.38526458941642355
899,71.52802470034088,4.1942,4.1787,2.7464,3.2344,2.5000999999999998,4.1985,2.4724204444444444,9.628123555555556,3560.0,0.1,4.1995,3.475635111111111,13.841025777777775,9353.400000000001,5793.4000000000015,-5.0,2.5,3.4734533333333335,11.746845333333333,2500.9,3.9202,3.8082,0.02240000000000002,0.05170000000000004,0.3856245750169994
900,71.51926590894425,4.1939,4.1787,2.7501,3.235,2.5000999999999998,4.1982,2.4724135555555553,9.628248888888889,3560.0,0.1,4.1992,3.475063333333333,13.83876888888889,9347.300000000001,5787.300000000001,-4.9996,2.5,3.473028,11.742763555555555,2500.6000000000004,3.9273,3.8067,0.02412192975438027,0.050284022721817805,0.3852645894164234
901,71.76083282652237,4.1939,4.1799,2.7495,3.23,2.5000999999999998,4.1982,2.486335111111111,9.682916444444443,3580.0,0.1,4.1995,3.4785157777777775,13.849578666666666,9235.0,5655.0,-5.0,2.5,3.4847586666666666,11.813972444444444,2509.0,3.9326,3.8225,0.02202000000000002,0.04946000000000002,0.3872645094196232
902,71.66931398162117,4.1942,4.1803,2.7579,3.2325,2.5000999999999998,4.1973,2.50028,9.73082311111111,3600.0,0.1,4.1995,3.4856466666666663,13.868869333333334,9152.900000000001,5552.9000000000015,-5.0,2.4996,3.480314444444444,11.78851911111111,2505.8,3.9375,3.8206,0.023379999999999956,0.04855999999999998,0.3859045638174475
903,71.57446368419293,4.1942,4.1796,2.7421,3.2338,2.5000999999999998,4.1979,2.4794166666666664,9.653937777777776,3570.0,0.1,4.1995,3.4793204444444443,13.85301688888889,9299.6,5729.6,-5.0,2.4996,3.4757084444444444,11.762385777777778,2502.5,3.9248,3.8129,0.022379999999999976,0.050959999999999984,0.38562457501699926
904,71.56569574045422,4.1939,4.1796,2.7418,3.2338,2.5000999999999998,4.1973,2.472446666666667,9.62768888888889,3560.0,0.1,4.1995,3.477534222222222,13.848498666666666,9325.1,5765.1,-5.0,2.4993,3.4752826666666663,11.759434666666666,2502.2000000000003,3.9415,3.8123,0.025839999999999995,0.047619999999999954,0.38538458461661546
905,71.52305497857665,4.1936,4.1793,2.7424,3.2347,2.5003,4.1979,2.472449777777778,9.627904000000001,3560.0,0.1,4.1995,3.4766108888888887,13.844828444444444,9341.6,5781.6,-5.0,2.5,3.473212,11.748382222222222,2500.7000000000003,3.9341,3.8101,0.024800000000000023,0.04903999999999993,0.38523377194736613
906,71.51155048454785,4.1939,4.1793,2.7467,3.235,2.5000999999999998,4.1989,2.4724422222222224,9.630644444444444,3560.0,0.1,4.1995,3.474671555555556,13.839395555555557,9346.800000000001,5786.800000000001,-4.9996,2.4996,3.472653333333333,11.744507555555556,2500.3,3.914,3.8095,0.020901672133770755,0.053064245139611055,0.38554457821687144
907,71.61775883853116,4.1942,4.1793,2.7573,3.2319,2.5000999999999998,4.1976,2.4655,9.601877333333334,3550.0,0.1,4.1995,3.4749044444444444,13.840744888888889,9375.300000000001,5825.300000000001,-5.0,2.4996,3.4778108888888886,11.776611555555554,2504.0,3.9152,3.8141,0.020220000000000037,0.05281999999999991,0.3862645494180235
908,71.74439064392675,4.1942,4.1803,2.7396,3.23,2.5000999999999998,4.1989,2.493324666666667,9.708128888888888,3590.0,0.1,4.1995,3.4820622222222224,13.860332444444444,9224.400000000001,5634.4000000000015,-5.0,2.5,3.483960222222222,11.814609777777777,2508.4,3.9229,3.8244,0.019700000000000006,0.05148000000000001,0.38754449822007125
909,71.63226072460007,4.1942,4.1799,2.7554,3.2322,2.5000999999999998,4.1982,2.500298,9.731532444444444,3600.0,0.1,4.1995,3.482148,13.854808,9213.300000000001,5613.300000000001,-5.0,2.4996,3.4785151111111117,11.781634666666669,2504.5,3.9167,3.8172,0.019899999999999984,0.05263999999999998,0.3863845446182152
